Project,Category,SubCategory,Region,Country,AE,MShre,TE,SOW
1,Telecommunications,Mobile Handsets,Africa,Egypt,0.07227,0.44346,0.44346,
1,Telecommunications,Mobile Handsets,Africa,Egypt,0.31834,0,0,
1,Telecommunications,Mobile Handsets,Africa,Egypt,0.66434,0.22173,0.22173,
1,Telecommunications,Mobile Handsets,Africa,Egypt,1.82739,1.55211,1.55211,
1,Telecommunications,Mobile Handsets,Africa,Egypt,71.46033,85.14412,85.14412,
1,Telecommunications,Mobile Handsets,Africa,Egypt,21.2403,10.86475,10.86475,
1,Telecommunications,Mobile Handsets,Africa,Egypt,4.41687,1.77384,1.77384,
2,Telecommunications,Mobile Handsets,Africa,Nigeria,15.92005,8.80503,8.80503,
2,Telecommunications,Mobile Handsets,Africa,Nigeria,9.9863,4.40252,4.40252,
2,Telecommunications,Mobile Handsets,Africa,Nigeria,0.37328,0,0,
2,Telecommunications,Mobile Handsets,Africa,Nigeria,3.11698,0.41929,0.41929,
2,Telecommunications,Mobile Handsets,Africa,Nigeria,4.3607,2.09644,2.09644,
2,Telecommunications,Mobile Handsets,Africa,Nigeria,4.6422,3.14465,3.14465,
2,Telecommunications,Mobile Handsets,Africa,Nigeria,61.59985,81.13208,81.13208,
3,FMCG,Beverages,Africa,South Africa,0,0.26151,0,
3,FMCG,Beverages,Africa,South Africa,0,0.11376,0,
3,FMCG,Beverages,Africa,South Africa,0.7,0.23918,0.4,
3,FMCG,Beverages,Africa,South Africa,1.2,0.0013,0.6,
3,FMCG,Beverages,Africa,South Africa,1,2.18404,0.7,
3,FMCG,Beverages,Africa,South Africa,2.5,1.14874,1.8,
3,FMCG,Beverages,Africa,South Africa,2.4,0.61624,1.9,
3,FMCG,Beverages,Africa,South Africa,2.8,3.46736,2.3,
3,FMCG,Beverages,Africa,South Africa,2.7,1.74493,2.3,
3,FMCG,Beverages,Africa,South Africa,3.6,3.60135,2.5,
3,FMCG,Beverages,Africa,South Africa,3.3,1.71609,2.9,
3,FMCG,Beverages,Africa,South Africa,4.8,2.86257,3.6,
3,FMCG,Beverages,Africa,South Africa,5,1.72177,4.4,
3,FMCG,Beverages,Africa,South Africa,6.6,3.33808,5.7,
3,FMCG,Beverages,Africa,South Africa,6.3,3.37245,5.9,
3,FMCG,Beverages,Africa,South Africa,9,6.19596,8.9,
3,FMCG,Beverages,Africa,South Africa,10.5,9.13655,10.4,
3,FMCG,Beverages,Africa,South Africa,32,58.27811,42.1,
4,Alcoholic Beverages,Beer,Africa,South Africa,0,0,0.01082,
4,Alcoholic Beverages,Beer,Africa,South Africa,0.1,0.0492,0.01679,
4,Alcoholic Beverages,Beer,Africa,South Africa,0.1,0.0396,0.0303,
4,Alcoholic Beverages,Beer,Africa,South Africa,0.1,0.02642,0.03275,
4,Alcoholic Beverages,Beer,Africa,South Africa,0.1,0.04447,0.06647,
4,Alcoholic Beverages,Beer,Africa,South Africa,0.1,0.03915,0.07055,
4,Alcoholic Beverages,Beer,Africa,South Africa,0.3,0.08052,0.15994,
4,Alcoholic Beverages,Beer,Africa,South Africa,0.5,0.49811,0.29034,
4,Alcoholic Beverages,Beer,Africa,South Africa,0.7,0.57811,0.49588,
4,Alcoholic Beverages,Beer,Africa,South Africa,1.4,0.82194,0.90693,
4,Alcoholic Beverages,Beer,Africa,South Africa,1.8,0.43072,1.03749,
4,Alcoholic Beverages,Beer,Africa,South Africa,3.2,3.07412,2.39119,
4,Alcoholic Beverages,Beer,Africa,South Africa,2.8,1.64833,2.50478,
4,Alcoholic Beverages,Beer,Africa,South Africa,3.3,4.60365,2.84822,
4,Alcoholic Beverages,Beer,Africa,South Africa,6,1.83195,4.66686,
4,Alcoholic Beverages,Beer,Africa,South Africa,8.5,6.29152,8.64978,
4,Alcoholic Beverages,Beer,Africa,South Africa,11.4,2.96135,9.81733,
4,Alcoholic Beverages,Beer,Africa,South Africa,13.4,15.62791,14.37417,
4,Alcoholic Beverages,Beer,Africa,South Africa,20.3,20.29301,21.48394,
4,Alcoholic Beverages,Beer,Africa,South Africa,25.9,41.0599,30.14462,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,0.3,0.08417,0.26039,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,0.6,0.02673,0.34428,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,0.5,1.5833,0.38508,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,0.7,0.23517,0.48798,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,0.6,0.93138,0.58541,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,1,0.3337,0.63909,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,0.9,1.5401,0.70342,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,0.9,0.89533,0.75336,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,1,0.90798,0.77255,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,1.3,1.84526,0.98014,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,1,2.13896,0.9961,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,1.4,2.07012,1.08459,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,1.3,1.53563,1.26059,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,1.9,2.56615,1.5715,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,2.6,1.86417,2.04217,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,4,1.75663,3.67067,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,4,2.95063,3.6773,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,4.8,3.55108,3.79337,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,7.6,6.20037,7.54843,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,7.6,8.8889,7.88173,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,7.9,10.19369,8.23614,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,8.5,13.01344,9.71852,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,11.6,7.47213,11.85094,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,11.9,12.71776,13.16546,
5,Alcoholic Beverages,Spirits and Coolers,Africa,South Africa,16.1,14.6972,17.59122,
6,FMCG,Beverages,Africa,South Africa,0.49738,0.53829,0.27163,
6,FMCG,Beverages,Africa,South Africa,0.33205,1.8804,0.32362,
6,FMCG,Beverages,Africa,South Africa,0.61323,0.7658,0.38508,
6,FMCG,Beverages,Africa,South Africa,1.06122,0.06173,0.60749,
6,FMCG,Beverages,Africa,South Africa,0.93524,4.02229,0.62409,
6,FMCG,Beverages,Africa,South Africa,1.06419,2.11003,0.68615,
6,FMCG,Beverages,Africa,South Africa,1.36729,0.24238,0.87232,
6,FMCG,Beverages,Africa,South Africa,1.76913,7.40985,0.89167,
6,FMCG,Beverages,Africa,South Africa,1.26413,0.17288,0.92275,
6,FMCG,Beverages,Africa,South Africa,1.50183,0.1994,0.98008,
6,FMCG,Beverages,Africa,South Africa,1.57426,4.26413,1.10672,
6,FMCG,Beverages,Africa,South Africa,1.14265,5.15574,1.11779,
6,FMCG,Beverages,Africa,South Africa,1.23496,1.613,1.27423,
6,FMCG,Beverages,Africa,South Africa,2.35204,0.57186,2.8109,
6,FMCG,Beverages,Africa,South Africa,2.84795,3.09351,3.07567,
6,FMCG,Beverages,Africa,South Africa,4.33134,1.30422,3.47092,
6,FMCG,Beverages,Africa,South Africa,5.11606,0.94926,3.98979,
6,FMCG,Beverages,Africa,South Africa,5.32994,13.43479,4.85925,
6,FMCG,Beverages,Africa,South Africa,7.05598,7.25424,6.15183,
6,FMCG,Beverages,Africa,South Africa,6.02138,7.03717,7.97685,
6,FMCG,Beverages,Africa,South Africa,16.19476,7.74433,15.53253,
6,FMCG,Beverages,Africa,South Africa,15.70782,20.02828,19.45995,
6,FMCG,Beverages,Africa,South Africa,20.68515,10.14642,22.60869,
7,Automotive,Motor Vehicle,Africa,South Africa,0.13635,0.2,0.16715,
7,Automotive,Motor Vehicle,Africa,South Africa,0.49032,0.3,0.25882,
7,Automotive,Motor Vehicle,Africa,South Africa,1.75115,0.2,0.26509,
7,Automotive,Motor Vehicle,Africa,South Africa,0.74707,0.2,0.44492,
7,Automotive,Motor Vehicle,Africa,South Africa,0.76592,0.6,0.70636,
7,Automotive,Motor Vehicle,Africa,South Africa,1.44683,0.6,1.23766,
7,Automotive,Motor Vehicle,Africa,South Africa,2.37467,1,1.25184,
7,Automotive,Motor Vehicle,Africa,South Africa,2.06149,1.7,1.84664,
7,Automotive,Motor Vehicle,Africa,South Africa,2.05577,1.9,1.94804,
7,Automotive,Motor Vehicle,Africa,South Africa,1.02244,2.4,1.99223,
7,Automotive,Motor Vehicle,Africa,South Africa,2.29212,2.3,2.00262,
7,Automotive,Motor Vehicle,Africa,South Africa,1.76746,2.1,2.03642,
7,Automotive,Motor Vehicle,Africa,South Africa,1.62406,2.7,2.04488,
7,Automotive,Motor Vehicle,Africa,South Africa,2.08182,2.1,2.19956,
7,Automotive,Motor Vehicle,Africa,South Africa,2.18761,2.4,2.25146,
7,Automotive,Motor Vehicle,Africa,South Africa,2.20878,2.6,2.36154,
7,Automotive,Motor Vehicle,Africa,South Africa,2.14551,2.4,2.37849,
7,Automotive,Motor Vehicle,Africa,South Africa,2.69973,2.2,2.74671,
7,Automotive,Motor Vehicle,Africa,South Africa,3.20882,2.6,2.76523,
7,Automotive,Motor Vehicle,Africa,South Africa,3.30984,3.9,3.33997,
7,Automotive,Motor Vehicle,Africa,South Africa,4.70309,3.2,3.45246,
7,Automotive,Motor Vehicle,Africa,South Africa,3.49092,3.7,3.6704,
7,Automotive,Motor Vehicle,Africa,South Africa,4.75775,5.3,4.66905,
7,Automotive,Motor Vehicle,Africa,South Africa,4.40535,5.3,4.86489,
7,Automotive,Motor Vehicle,Africa,South Africa,10.8572,11.1,10.27344,
7,Automotive,Motor Vehicle,Africa,South Africa,11.90338,13.1,13.43968,
7,Automotive,Motor Vehicle,Africa,South Africa,23.50437,24,25.38438,
8,Automotive,Petrol or Gas,Asia,Singapore,31.08417,31,31,
8,Automotive,Petrol or Gas,Asia,Singapore,24.89762,18,18,
8,Automotive,Petrol or Gas,Asia,Singapore,17.41636,16,16,
8,Automotive,Petrol or Gas,Asia,Singapore,26.60397,35,35,
9,Alcoholic Beverages,Spirits and Coolers,Asia,Taiwan,4.11412,4.75382,2.47115,
9,Alcoholic Beverages,Spirits and Coolers,Asia,Taiwan,4.40185,9.50764,2.78594,
9,Alcoholic Beverages,Spirits and Coolers,Asia,Taiwan,5.70861,4.58404,4.57939,
9,Alcoholic Beverages,Spirits and Coolers,Asia,Taiwan,7.92786,15.28014,7.71506,
9,Alcoholic Beverages,Spirits and Coolers,Asia,Taiwan,12.7564,11.03565,11.58171,
9,Alcoholic Beverages,Spirits and Coolers,Asia,Taiwan,13.33383,6.96095,14.38158,
9,Alcoholic Beverages,Spirits and Coolers,Asia,Taiwan,15.12356,13.41256,14.98801,
9,Alcoholic Beverages,Spirits and Coolers,Asia,Taiwan,15.15299,8.9983,16.32248,
9,Alcoholic Beverages,Spirits and Coolers,Asia,Taiwan,21.4808,25.46689,25.17469,
10,Automotive,Motor Vehicle,Asia,Thailand,5.03377,2,3,
10,Automotive,Motor Vehicle,Asia,Thailand,3,3,3.07298,
10,Automotive,Motor Vehicle,Asia,Thailand,4,3,5,
10,Automotive,Motor Vehicle,Asia,Thailand,5.79049,10,6.8783,
10,Automotive,Motor Vehicle,Asia,Thailand,7,11,7,
10,Automotive,Motor Vehicle,Asia,Thailand,13,6,7,
10,Automotive,Motor Vehicle,Asia,Thailand,28,21,31,
10,Automotive,Motor Vehicle,Asia,Thailand,34,41,38,
11,Telecommunications,Mobile Handsets,Asia,Thailand,71.58725,81.03617,81.03617,
11,Telecommunications,Mobile Handsets,Asia,Thailand,15.66672,11.82796,11.82796,
11,Telecommunications,Mobile Handsets,Asia,Thailand,3.3022,1.46628,1.46628,
11,Telecommunications,Mobile Handsets,Asia,Thailand,2.18187,0.68426,0.68426,
11,Telecommunications,Mobile Handsets,Asia,Thailand,2.37365,1.27077,1.27077,
11,Telecommunications,Mobile Handsets,Asia,Thailand,2.21469,1.75953,1.75953,
11,Telecommunications,Mobile Handsets,Asia,Thailand,2.67324,1.95503,1.95503,
12,Automotive,Motor Vehicle,Asia,India,1,0.3,0,
12,Automotive,Motor Vehicle,Asia,India,1,0.13,0,
12,Automotive,Motor Vehicle,Asia,India,3,1.2,1,
12,Automotive,Motor Vehicle,Asia,India,3,1.1,1,
12,Automotive,Motor Vehicle,Asia,India,4,0.9,2,
12,Automotive,Motor Vehicle,Asia,India,5,3.7,4,
12,Automotive,Motor Vehicle,Asia,India,8,3.7,4,
12,Automotive,Motor Vehicle,Asia,India,15,5.2,7,
12,Automotive,Motor Vehicle,Asia,India,17,19.6,19,
12,Automotive,Motor Vehicle,Asia,India,13,19.1,19,
12,Automotive,Motor Vehicle,Asia,India,30,45,43,
12,Telecommunications,Mobile Handsets,Asia,India,3.08524,3.80541,3.80541,
12,Telecommunications,Mobile Handsets,Asia,India,66.67028,69.60987,69.60987,
12,Telecommunications,Mobile Handsets,Asia,India,13.76308,10.73835,10.73835,
12,Telecommunications,Mobile Handsets,Asia,India,7.37919,6.48828,6.48828,
12,Telecommunications,Mobile Handsets,Asia,India,0.27911,0.17455,0.17455,
12,Telecommunications,Mobile Handsets,Asia,India,0.39508,0.08751,0.08751,
12,Telecommunications,Mobile Handsets,Asia,India,8.42771,9.09604,9.09604,
13,Healthcare,Vitamins,Japan,Japan,1.32164,0.3634,0.66718,
13,Healthcare,Vitamins,Japan,Japan,1.71753,0.57813,0.93692,
13,Healthcare,Vitamins,Japan,Japan,3.53383,0.51206,2.1595,
13,Healthcare,Vitamins,Japan,Japan,4.35238,1.63528,3.13281,
13,Healthcare,Vitamins,Japan,Japan,5.42219,0.23125,3.66564,
13,Healthcare,Vitamins,Japan,Japan,12.09854,4.21209,11.37377,
13,Healthcare,Vitamins,Japan,Japan,16.93865,9.28312,14.26051,
13,Healthcare,Vitamins,Japan,Japan,18.47012,4.37727,16.02556,
13,Healthcare,Vitamins,Japan,Japan,36.14512,78.8074,47.77812,
14,Automotive,Motor Vehicle,Australia,Australia,7.35791,2.54565,3.02436,
14,Automotive,Motor Vehicle,Australia,Australia,8.52061,3.70991,4.50124,
14,Automotive,Motor Vehicle,Australia,Australia,3.53915,4.12965,5.82293,
14,Automotive,Motor Vehicle,Australia,Australia,8.78521,6.20354,6.1583,
14,Automotive,Motor Vehicle,Australia,Australia,5.32637,6.38771,6.67071,
14,Automotive,Motor Vehicle,Australia,Australia,8.44767,7.81264,7.23473,
14,Automotive,Motor Vehicle,Australia,Australia,5.66779,6.09196,9.18351,
14,Automotive,Motor Vehicle,Australia,Australia,13.21983,10.41061,17.01518,
14,Automotive,Motor Vehicle,Australia,Australia,16.54507,14.80607,18.65147,
14,Automotive,Motor Vehicle,Australia,Australia,22.59029,21.95856,21.7377,
15,FMCG,Sweetners,Australia,Australia,1.16524,5.9546,2.76933,
15,FMCG,Sweetners,Australia,Australia,2.93446,2.96613,2.96613,
15,FMCG,Sweetners,Australia,Australia,7.84531,7.07456,9.93454,
15,FMCG,Sweetners,Australia,Australia,14.47045,12.6011,14.93267,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,0.17065,0.37231,0,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,1.53584,0.18237,0.5291,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,1.53584,0.71653,0.88183,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,1.36519,2.28975,0.88183,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,5.9727,2.45133,2.29277,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,1.87713,2.56197,2.29277,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,3.07167,0.29306,2.6455,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,3.07167,1.84429,3.88007,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,4.77816,4.17822,4.40917,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,5.11945,1.57085,6.17284,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,7.50853,5.26351,6.34921,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,8.19113,12.02151,9.70018,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,19.79522,7.79785,16.93122,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,12.79863,14.91158,16.93122,
16,Alcoholic Beverages,Spirits and Coolers,Australia,Australia,23.20819,43.54486,26.10229,
17,FMCG,Cereals,New Zealand,New Zealand,2.04352,2.1519,2.1519,
17,FMCG,Cereals,New Zealand,New Zealand,25.97273,21.55754,21.55754,
17,FMCG,Cereals,New Zealand,New Zealand,5.13036,3.06454,3.06454,
17,FMCG,Cereals,New Zealand,New Zealand,1.59541,2.00668,2.00668,
17,FMCG,Cereals,New Zealand,New Zealand,3.14873,3.17438,3.17438,
17,FMCG,Cereals,New Zealand,New Zealand,4.21936,2.65558,2.65558,
17,FMCG,Cereals,New Zealand,New Zealand,5.63732,3.56263,3.56263,
17,FMCG,Cereals,New Zealand,New Zealand,8.63309,6.37977,6.37977,
17,FMCG,Cereals,New Zealand,New Zealand,2.52341,1.7558,1.7558,
17,FMCG,Cereals,New Zealand,New Zealand,9,10.32194,10.32194,
17,FMCG,Cereals,New Zealand,New Zealand,1.16102,1.37738,1.37738,
18,FMCG,Oils and Spices,Asia,China,15.79959,12,13.49701,
18,FMCG,Oils and Spices,Asia,China,34.4599,50,51.03284,
19,Automotive,Motor Vehicle,Asia,China,0,0.2897,0,
19,Automotive,Motor Vehicle,Asia,China,0.21724,0.02842,0.06263,
19,Automotive,Motor Vehicle,Asia,China,2,1.03254,1,
19,Automotive,Motor Vehicle,Asia,China,0,0.75451,1,
19,Automotive,Motor Vehicle,Asia,China,0.81084,1.81319,1.7813,
19,Automotive,Motor Vehicle,Asia,China,1,2.08665,2,
19,Automotive,Motor Vehicle,Asia,China,2,4.5456,4,
19,Automotive,Motor Vehicle,Asia,China,2.58017,3.6345,4,
19,Automotive,Motor Vehicle,Asia,China,5,3.4434,4,
19,Automotive,Motor Vehicle,Asia,China,2.18603,4.63989,4.15589,
19,Automotive,Motor Vehicle,Asia,China,5.77586,5.52129,5.40235,
19,Automotive,Motor Vehicle,Asia,China,7,7.96058,8,
19,Automotive,Motor Vehicle,Asia,China,16,9.76806,10,
19,Automotive,Motor Vehicle,Asia,China,6,12.27575,11,
19,Automotive,Motor Vehicle,Asia,China,15,12.7483,13,
19,Automotive,Motor Vehicle,Asia,China,13,15.87967,15,
19,Automotive,Motor Vehicle,Asia,China,20,13.57793,15.85973,
20,FMCG,Beverages,Asia,China,6.07522,3.30946,3.20397,
20,FMCG,Beverages,Asia,China,7.1011,12.1347,5.02558,
20,FMCG,Beverages,Asia,China,9.64479,7.55932,5.21804,
20,FMCG,Beverages,Asia,China,6.48789,7.02133,5.38277,
20,FMCG,Beverages,Asia,China,8.71883,6.47941,5.67614,
20,FMCG,Beverages,Asia,China,8.30959,9.92839,5.95724,
20,FMCG,Beverages,Asia,China,11.22081,4.2128,8.26233,
20,FMCG,Beverages,Asia,China,13.08617,22.46826,9.34377,
20,FMCG,Beverages,Asia,China,11.79023,7.02133,10.26862,
20,FMCG,Beverages,Asia,China,15.92302,9.71912,11.32886,
20,FMCG,Beverages,Asia,China,18.28363,21.59805,18.47089,
20,FMCG,Beverages,Asia,China,21.73865,21.064,22.9278,
20,FMCG,Beverages,Asia,China,28.6749,22.06309,30.4225,
20,FMCG,Beverages,Asia,China,33.67894,36.4041,39.23045,
20,FMCG,Beverages,Asia,China,31.16638,33.7024,39.30484,
20,FMCG,Beverages,Asia,China,39.22144,46.43581,51.09778,
21,Healthcare,Over-The-Counter (OTC),Asia,China,2.5,2.48139,2.4,
21,Healthcare,Over-The-Counter (OTC),Asia,China,2.6,2.38901,2.7,
21,Healthcare,Over-The-Counter (OTC),Asia,China,8.9,16.44108,9,
21,Healthcare,Over-The-Counter (OTC),Asia,China,10.2,11.32725,10,
21,Healthcare,Over-The-Counter (OTC),Asia,China,10.2,15.89463,10.1,
21,Healthcare,Over-The-Counter (OTC),Asia,China,10.5,11.63933,10.9,
21,Healthcare,Over-The-Counter (OTC),Asia,China,12.3,7.52753,12.1,
21,Healthcare,Over-The-Counter (OTC),Asia,China,13,11.01676,13,
21,Healthcare,Over-The-Counter (OTC),Asia,China,13.3,7.88947,13.7,
21,Healthcare,Over-The-Counter (OTC),Asia,China,14.1,9.06085,13.9,
21,Healthcare,Over-The-Counter (OTC),Asia,China,18.3,18.06712,19,
21,Healthcare,Over-The-Counter (OTC),Asia,China,18.2,17.7507,19.1,
22,Telecommunications,Mobile Handsets,Asia,China,2.15568,2.47818,2.47818,
22,Telecommunications,Mobile Handsets,Asia,China,11.80928,12.79952,12.79952,
22,Telecommunications,Mobile Handsets,Asia,China,53.89069,53.15159,53.15159,
22,Telecommunications,Mobile Handsets,Asia,China,22.61115,25.27167,25.27167,
22,Telecommunications,Mobile Handsets,Asia,China,5.23604,4.59381,4.59381,
22,Telecommunications,Mobile Handsets,Asia,China,3.83812,1.48801,1.48801,
22,Telecommunications,Mobile Handsets,Asia,China,0.45866,0.21722,0.21722,
23,Financial,Banking,Eastern Europe,Bulgaria,0.95569,0.38037,0.82438,
23,Financial,Banking,Eastern Europe,Bulgaria,1.35208,3.3393,1.30692,
23,Financial,Banking,Eastern Europe,Bulgaria,1.61262,5.63074,1.4551,
23,Financial,Banking,Eastern Europe,Bulgaria,1.88931,3.37686,1.8495,
23,Financial,Banking,Eastern Europe,Bulgaria,2.93072,0.92951,3.76843,
23,Financial,Banking,Eastern Europe,Bulgaria,3.93199,1.13757,3.77333,
23,Financial,Banking,Eastern Europe,Bulgaria,8.42076,8.15318,7.61235,
23,Financial,Banking,Eastern Europe,Bulgaria,7.2279,4.77675,7.75907,
23,Financial,Banking,Eastern Europe,Bulgaria,11.69852,10.55765,9.50655,
23,Financial,Banking,Eastern Europe,Bulgaria,11.08364,10.28288,9.77759,
23,Financial,Banking,Eastern Europe,Bulgaria,10.28576,18.98588,10.44269,
23,Financial,Banking,Eastern Europe,Bulgaria,16.79642,14.88005,17.8863,
23,Financial,Banking,Eastern Europe,Bulgaria,21.8146,17.56925,24.03778,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.14404,0.4399,0.08129,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.26186,0.80811,0.18555,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.26069,0.28091,0.31179,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.87391,0.88954,0.4129,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.63866,2.88872,0.48473,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.7739,0.63805,0.50644,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.56607,2.99244,0.51477,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.67038,1.67761,0.55603,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,1.0076,0,0.56954,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,1.09263,1.07605,0.68964,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,0.91468,1.73281,0.93076,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,2.70661,3.9473,2.09875,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,2.46632,8.16635,2.38932,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,3.10308,3.48026,2.76241,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,4.00935,2.23659,2.97008,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,4.21599,1.64046,3.58293,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,5.53679,1.64592,5.21282,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,7.89672,2.26672,6.83192,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,9.12141,6.84871,7.83177,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,8.88656,15.30039,9.86485,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,12.24126,3.55142,10.96357,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,16.37009,16.85451,19.53579,
24,Alcoholic Beverages,Beer,Eastern Europe,Hungary,16.24128,20.6372,20.71228,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,0.35461,0.00752,0,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,0.1773,0.01322,0,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,1.06383,0.00789,0.31746,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,1.41844,0.05727,1.26984,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,6.73759,15.7637,3.49206,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,9.75177,0.12544,10.79365,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,23.40426,11.85893,14.44444,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,15.07092,1.22222,17.14286,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,26.59574,39.16612,23.96825,
25,Alcoholic Beverages,Spirits and Coolers,Eastern Europe,Poland,15.42553,31.77768,28.57143,
26,FMCG,Personal Care,Eastern Europe,Romania,0.84339,0.48672,0.3667,
26,FMCG,Personal Care,Eastern Europe,Romania,0.42617,1.17033,0.39572,
26,FMCG,Personal Care,Eastern Europe,Romania,3.44636,3.78993,3.50519,
26,FMCG,Personal Care,Eastern Europe,Romania,3.68928,5.83978,3.72246,
26,FMCG,Personal Care,Eastern Europe,Romania,5.1111,3.24598,5.18843,
26,FMCG,Personal Care,Eastern Europe,Romania,8.78797,6.59478,8.33973,
26,FMCG,Personal Care,Eastern Europe,Romania,10.70285,7.16336,10.40312,
26,FMCG,Personal Care,Eastern Europe,Romania,11.7272,9.52651,11.41041,
26,FMCG,Personal Care,Eastern Europe,Romania,12.65124,6.54886,11.44316,
26,FMCG,Personal Care,Eastern Europe,Romania,12.61082,8.21264,11.81144,
26,FMCG,Personal Care,Eastern Europe,Romania,11.75465,23.94353,13.12856,
26,FMCG,Personal Care,Eastern Europe,Romania,18.25171,23.46252,20.25618,
27,FMCG,Beverages,Eastern Europe,Romania,0.31203,0.59825,0.08648,
27,FMCG,Beverages,Eastern Europe,Romania,1.24842,1.65446,0.71938,
27,FMCG,Beverages,Eastern Europe,Romania,1.71668,0.74645,1.14946,
27,FMCG,Beverages,Eastern Europe,Romania,2.08294,1.40592,1.18579,
27,FMCG,Beverages,Eastern Europe,Romania,1.68507,1.697,1.25534,
27,FMCG,Beverages,Eastern Europe,Romania,2.31562,3.11034,1.53696,
27,FMCG,Beverages,Eastern Europe,Romania,2.27869,7.27287,2.04682,
27,FMCG,Beverages,Eastern Europe,Romania,2.30836,4.58186,2.59814,
27,FMCG,Beverages,Eastern Europe,Romania,3.78126,6.06073,3.62867,
27,FMCG,Beverages,Eastern Europe,Romania,4.0265,8.87769,4.16573,
27,FMCG,Beverages,Eastern Europe,Romania,6.8278,5.92665,6.08721,
27,FMCG,Beverages,Eastern Europe,Romania,5.75574,7.87657,7.1129,
27,FMCG,Beverages,Eastern Europe,Romania,11.26597,7.1131,11.64471,
